artist_ID,average tempo, average duration,average danceability
926,76.99,184638.0,0.63
927,136.04,233493.0,0.53
928,90.81,212200.0,0.13
929,135.99,472955.0,0.6
930,99.99,237594.5,0.29
931,135.12,879200.0,0.28
932,116.2,207267.0,0.2
933,87.22,237730.0,0.28
934,73.34,64693.0,0.25
935,125.01,405359.0,0.81
936,90.49,282275.0,0.2
937,99.61,228907.0,0.24
938,95.23,575283.2,0.24
939,109.99,436205.0,0.74
940,86.01,214467.0,0.7
941,64.85,225000.0,0.31
942,145.16,244560.0,0.31
943,120.0,489360.0,0.74
944,68.31,647973.0,0.48
945,138.0,465267.0,0.51
946,112.93,324190.5,0.7
947,77.8,156400.0,0.22
948,126.46,89273.9,0.49
949,63.78,212733.0,0.19
950,120.5,420653.0,0.86
951,88.92,215890.0,0.49
952,117.99,186012.0,0.68
953,103.9,589820.5,0.31
954,91.99,489000.0,0.34
955,68.41,243704.0,0.23
956,100.66,143280.7,0.21
957,89.16,151561.2,0.34
958,96.06,431293.0,0.15
959,100.01,303694.0,0.66
960,103.56,153200.0,0.29
961,95.79,435749.3,0.27
962,135.06,307200.0,0.93
963,131.87,112358.8,0.43
964,127.0,195105.0,0.72
965,133.2,57663.8,0.59
966,115.37,190893.0,0.53
967,102.43,145899.2,0.44
968,139.19,272693.0,0.42
969,97.98,192613.0,0.43
970,95.02,267762.6,0.47
971,150.0,250500.0,0.5
972,97.97,262614.0,0.46
973,68.53,531827.0,0.2
974,137.03,73562.0,0.39
975,123.98,363317.0,0.8
976,122.68,311266.7,0.53
977,89.45,171920.0,0.28
978,127.44,181373.0,0.55
979,129.98,125639.0,0.62
980,113.89,419988.0,0.14
981,101.95,293443.5,0.31
982,144.89,221312.7,0.74
983,83.11,243467.0,0.19
984,90.03,184333.0,0.75
985,127.02,529408.0,0.66
986,98.92,304840.0,0.29
987,94.57,258693.0,0.44
988,120.09,216287.8,0.59
989,135.61,204960.0,0.44
990,52.32,272533.0,0.06
991,73.96,186364.3,0.41
992,80.92,136072.0,0.53
993,137.4,197046.5,0.29
994,103.79,172213.5,0.47
995,109.25,281258.2,0.36
996,92.03,135513.3,0.36
997,120.94,166093.7,0.45
998,119.0,399328.0,0.81
999,103.93,181125.2,0.42
1000,94.85,228507.0,0.18
1001,137.68,77502.3,0.6
1002,83.45,238220.9,0.39
1003,97.33,194736.9,0.16
1004,88.24,300742.2,0.29
1005,66.3,225200.0,0.23
1006,92.57,253835.5,0.34
1007,114.19,578000.0,0.35
1008,102.97,441822.4,0.32
1009,99.5,453667.0,0.35
1010,105.15,184827.6,0.44
1011,95.16,177793.5,0.47
1012,83.06,128600.0,0.46
1013,94.51,339161.5,0.23
1014,84.74,274493.0,0.48
1015,110.25,190023.5,0.8
1016,79.54,249011.0,0.59
1017,111.76,200395.0,0.8
1018,95.75,244206.5,0.65
1019,138.67,233693.5,0.61
1020,108.33,170313.0,0.47
1021,150.18,407019.0,0.38
1022,161.89,316073.2,0.81
1023,82.99,271160.0,0.86
1024,102.37,336333.0,0.32
1025,132.31,217067.0,0.42
1026,137.0,366938.8,0.46
1027,114.12,201453.0,0.72
1028,112.0,534913.0,0.79
1029,129.0,484110.0,0.71
1030,163.61,118171.0,0.53
1031,69.06,234196.0,0.41
1032,119.26,184837.9,0.59
1033,180.06,239000.0,0.69
1034,97.36,173202.2,0.58
1035,90.58,235660.0,0.53
1036,140.72,163119.5,0.41
1037,79.47,172133.0,0.51
1038,97.87,422075.9,0.3
1039,124.45,246243.6,0.45
1040,137.3,214393.3,0.64
1041,103.81,46667.0,0.6
1042,101.79,170096.5,0.39
1043,161.3,104427.0,0.39
1044,95.09,138488.7,0.58
1045,161.89,180926.0,0.76
1046,114.97,290441.1,0.4
1047,118.37,335967.0,0.65
1048,120.68,492251.0,0.78
1049,90.37,233240.0,0.43
1050,125.31,187973.0,0.69
1051,112.76,259687.1,0.57
1052,82.04,152933.0,0.49
1053,125.47,356955.7,0.69
1054,161.06,230486.5,0.5
1055,83.47,258308.3,0.34
1056,89.69,281295.8,0.59
1057,128.78,202685.4,0.59
1058,126.47,348546.5,0.58
1059,136.01,467647.0,0.71
1060,122.95,164885.0,0.84
1061,99.5,181880.0,0.3
1062,101.78,221986.0,0.64
1063,137.99,152844.5,0.47
1064,118.57,307856.0,0.59
1065,94.0,235173.0,0.43
1066,97.15,152588.0,0.48
1067,111.11,396000.0,0.76
1068,112.57,315013.5,0.53
1069,120.4,220537.5,0.55
1070,154.55,221144.5,0.51
1071,128.01,45040.0,0.64
1072,109.61,215933.2,0.64
1073,117.09,196964.5,0.58
1074,127.53,285356.0,0.59
1075,144.77,185793.5,0.75
1076,162.03,168853.0,0.41
1077,136.24,227647.0,0.65
1078,117.89,375104.2,0.64
1079,131.52,195367.3,0.5
1080,128.02,369318.0,0.69
1081,164.96,197707.0,0.38
1082,142.05,279309.0,0.48
1083,130.65,261487.7,0.45
1084,126.28,238796.3,0.41
1085,148.04,207346.9,0.47
1086,97.76,248888.8,0.6
1087,101.37,231809.5,0.55
1088,72.19,171267.0,0.64
1089,122.03,212986.0,0.56
1090,178.62,182347.0,0.55
1091,124.91,296012.0,0.48
1092,122.98,310907.0,0.86
1093,137.01,609197.0,0.57
1094,126.13,484280.9,0.8
1095,123.66,207467.0,0.6
1096,124.75,215792.3,0.52
1097,109.01,427156.0,0.82
1098,128.79,214067.0,0.51
1099,136.98,114400.0,0.43
1100,95.29,244427.0,0.82
1101,99.41,168693.7,0.5
1102,89.99,213027.0,0.77
1103,96.36,279546.7,0.8
1104,186.03,227273.0,0.52
1105,121.14,179760.0,0.65
1106,122.28,210713.4,0.66
1107,137.32,88859.1,0.4
1108,127.97,195000.0,0.48
1109,84.97,207301.0,0.61
1110,128.0,195015.0,0.49
1111,125.0,314885.0,0.7
1112,96.96,159573.0,0.54
1113,121.09,402492.1,0.43
1114,125.24,249937.7,0.69
1115,106.99,193031.0,0.44
1116,85.04,179664.0,0.5
1117,127.08,132507.0,0.76
1118,121.07,256811.8,0.49
1119,114.81,361750.0,0.81
1120,113.36,164506.9,0.69
1121,75.29,212000.0,0.46
1122,99.08,211730.2,0.65
1123,140.97,498600.0,0.42
1124,104.17,308630.8,0.37
1125,139.12,439067.0,0.42
1126,123.16,204387.5,0.63
1127,118.94,94627.0,0.33
1128,113.74,296320.0,0.5
1129,144.98,482232.0,0.69
1130,123.96,247747.0,0.53
1131,122.32,183627.3,0.6
1132,122.76,293420.0,0.78
1133,89.48,42841.0,0.45
1134,125.04,176645.0,0.76
1135,138.98,481739.0,0.63
1136,121.68,552720.0,0.3
1137,116.22,266061.2,0.66
1138,105.95,314773.0,0.72
1139,150.0,184615.0,0.53
1140,104.92,225907.0,0.7
1141,139.99,274861.0,0.76
1142,97.38,238280.0,0.31
1143,130.02,434601.0,0.73
1144,148.52,323956.5,0.35
1145,130.02,162451.0,0.42
1146,134.77,255390.0,0.66
1147,109.36,219254.0,0.75
1148,80.99,223360.0,0.83
1149,80.74,261533.0,0.48
1150,86.37,215386.5,0.77
1151,196.09,247267.0,0.41
1152,109.63,169270.5,0.7
1153,91.32,276267.0,0.69
1154,104.02,344573.0,0.21
1155,104.02,344573.0,0.21
1156,170.65,182831.1,0.61
1157,123.03,327388.0,0.8
1158,133.75,238253.2,0.51
1159,124.51,129835.7,0.66
1160,117.97,186553.8,0.61
1161,124.81,138304.0,0.61
1162,94.1,230933.0,0.77
1163,73.35,446240.0,0.37
1164,132.37,165720.0,0.59
1165,96.91,367600.0,0.57
1166,108.62,196293.5,0.39
1167,177.97,222640.0,0.44
1168,135.94,56413.0,0.33
1169,141.78,195846.5,0.57
1170,137.68,144802.5,0.41
1171,120.15,384000.0,0.75
1172,126.97,345373.0,0.61
1173,129.38,178200.0,0.36
1174,122.49,364533.0,0.57
1175,141.62,250150.0,0.59
1176,117.58,169146.0,0.48
1177,115.96,283500.0,0.74
1178,120.02,365910.1,0.34
1179,130.55,246760.0,0.72
1180,132.84,310867.0,0.57
1181,75.86,195493.0,0.59
1182,150.03,218000.0,0.65
1183,110.95,210019.0,0.45
1184,113.7,227102.2,0.43
1185,71.51,237440.0,0.34
1186,117.64,221539.4,0.58
1187,146.34,289760.3,0.54
1188,112.12,220664.0,0.63
1189,114.14,228905.5,0.64
1190,142.39,164427.0,0.58
1191,136.53,221338.0,0.66
1192,132.57,228089.4,0.68
1193,132.35,238815.5,0.53
1194,142.0,224987.0,0.52
1195,125.5,346102.5,0.72
1196,91.18,194890.6,0.46
1197,168.01,350360.0,0.67
1198,76.98,197040.0,0.56
1199,140.04,197853.0,0.29
1200,120.01,222907.0,0.67
1201,106.88,172000.0,0.55
1202,119.86,232804.5,0.64
1203,130.03,44267.0,0.67
1204,128.49,227330.0,0.65
1205,97.96,292155.3,0.66
1206,127.87,207027.0,0.71
1207,92.01,160761.0,0.89
1208,147.28,263462.3,0.38
1209,111.0,225884.0,0.77
1210,131.65,222500.2,0.68
1211,137.12,262478.0,0.15
1212,130.03,438946.7,0.28
1213,124.65,304205.6,0.54
1214,79.95,193526.5,0.29
1215,83.95,189573.0,0.56
1216,160.03,264000.0,0.55
1217,92.47,276987.0,0.65
1218,129.89,246391.0,0.61
1219,175.63,180341.0,0.51
1220,77.72,138154.0,0.58
1221,152.35,228389.0,0.26
1222,117.91,206213.6,0.54
1223,104.46,165062.0,0.44
1224,112.02,191093.5,0.66
1225,124.39,148653.0,0.56
1226,83.16,284735.0,0.12
1227,116.16,250827.0,0.39
1228,123.86,272743.7,0.48
1229,160.09,195900.0,0.41
1230,106.43,75070.5,0.29
1231,88.12,779306.5,0.3
1232,96.86,163480.0,0.42
1233,116.57,243749.6,0.7
1234,72.03,264232.0,0.16
1235,121.0,385000.0,0.57
1236,103.53,164160.0,0.4
1237,135.28,302609.8,0.8
1238,92.72,208171.6,0.36
1239,119.98,226302.0,0.6
1240,91.79,220867.0,0.72
1241,139.99,385821.0,0.55
1242,136.0,77641.0,0.39
1243,109.41,176721.5,0.77
1244,72.75,196386.5,0.37
1245,121.84,183562.6,0.26
1246,97.9,317427.0,0.37
1247,103.49,189454.2,0.56
1248,98.57,248920.0,0.72
1249,123.7,298521.4,0.52
1250,111.49,364125.6,0.49
1251,133.0,235900.0,0.42
1252,127.01,410212.0,0.8
1253,84.98,254640.0,0.69
1254,151.9,260720.0,0.47
1255,137.15,209835.3,0.36
1256,123.02,318000.0,0.61
1257,96.84,247423.0,0.63
1258,140.05,235080.0,0.36
1259,120.17,209929.0,0.63
1260,118.68,176240.0,0.91
1261,172.0,318642.0,0.67
1262,76.01,214347.0,0.61
1263,133.97,288497.5,0.69
1264,83.13,248787.0,0.61
1265,126.94,204567.0,0.77
1266,67.72,208283.0,0.51
1267,97.22,218612.0,0.27
1268,104.91,197091.5,0.22
1269,121.01,317035.0,0.73
1270,174.09,293136.0,0.44
1271,173.12,179286.5,0.5
1272,79.4,125813.0,0.34
1273,120.14,42893.0,0.57
1274,135.03,224000.0,0.52
1275,72.14,208000.0,0.34
1276,123.15,220123.9,0.47
1277,185.64,238053.0,0.24
1278,149.53,203893.0,0.39
1279,135.24,239025.0,0.6
1280,98.37,187267.0,0.48
1281,123.77,258424.5,0.44
1282,139.89,103493.0,0.78
1283,90.37,233240.0,0.43
1284,90.04,368373.0,0.5
1285,76.94,195000.0,0.7
1286,95.48,198579.0,0.53
1287,142.44,173827.0,0.58
1288,142.01,160563.0,0.54
1289,111.59,201293.8,0.62
1290,66.3,225200.0,0.23
1291,103.4,215833.4,0.46
1292,108.68,171691.2,0.5
1293,131.9,193533.0,0.79
1294,152.18,263012.0,0.35
1295,110.07,270248.7,0.56
1296,111.98,215329.9,0.74
1297,73.08,263787.0,0.62
1298,133.54,149083.7,0.48
1299,131.04,87800.0,0.51
1300,117.33,231610.3,0.57
1301,116.98,225000.0,0.83
1302,114.35,144500.0,0.36
1303,96.99,192760.0,0.8
1304,129.95,275373.0,0.67
1305,130.05,220891.0,0.57
1306,120.09,216287.8,0.59
1307,124.0,464494.0,0.8
1308,121.11,374881.1,0.78
1309,89.03,388232.0,0.67
1310,145.0,509054.0,0.56
1311,127.95,223125.0,0.72
1312,130.12,220317.0,0.84
1313,121.33,235643.2,0.49
1314,105.2,165460.0,0.35
1315,123.7,174782.3,0.61
1316,119.41,245400.0,0.76
1317,140.09,288738.0,0.34
1318,133.95,551527.0,0.69
1319,113.11,323933.0,0.25
1320,97.34,336444.3,0.25
1321,125.86,205782.0,0.63
1322,128.09,189440.0,0.4
1323,114.65,427133.5,0.12
1324,126.0,414970.0,0.8
1325,75.44,187387.0,0.39
1326,115.31,261200.0,0.85
1327,154.34,197564.3,0.38
1328,170.19,130000.0,0.62
1329,103.46,349024.5,0.42
1330,93.89,316360.0,0.37
1331,148.04,156604.0,0.31
1332,126.04,381892.0,0.88
1333,135.01,77780.0,0.49
1334,95.36,123227.0,0.77
1335,127.36,645533.0,0.32
1336,137.14,176333.0,0.6
1337,120.0,384000.0,0.34
1338,84.68,662973.0,0.24
1339,127.95,192321.0,0.59
1340,129.26,243840.0,0.7
1341,124.59,161326.0,0.63
1342,136.99,261227.0,0.39
1343,101.92,208933.0,0.41
1344,127.0,215669.0,0.75
1345,83.53,211507.0,0.69
1346,125.98,419507.0,0.8
1347,118.58,253342.0,0.4
1348,126.02,413045.0,0.81
1349,112.02,269637.0,0.45
1350,84.09,277720.0,0.19
1351,100.0,257053.0,0.76
1352,123.0,439130.0,0.78
1353,144.88,153840.0,0.7
1354,99.4,74027.0,0.45
1355,105.64,421794.1,0.28
1356,114.9,200750.9,0.3
1357,119.86,222120.0,0.59
1358,119.1,258300.5,0.84
1359,96.34,278053.0,0.84
1360,105.51,151507.0,0.7
1361,179.86,312000.0,0.45
1362,104.92,271008.7,0.35
1363,85.19,335013.0,0.72
1364,126.03,209554.0,0.72
1365,108.85,138680.0,0.46
1366,155.67,366116.0,0.37
1367,127.97,412500.0,0.79
1368,152.71,262440.0,0.29
1369,130.0,92281.0,0.58
1370,108.6,151326.1,0.5
1371,62.3,222240.0,0.25
1372,85.99,236512.0,0.59
1373,68.97,744933.0,0.14
1374,102.94,188918.0,0.71
1375,108.51,315038.6,0.46
1376,67.89,256573.0,0.12
1377,125.7,81800.0,0.3
1378,99.85,270867.0,0.25
1379,124.73,403492.7,0.81
1380,124.09,186693.0,0.68
1381,127.82,111423.5,0.49
1382,129.92,242680.0,0.51
1383,107.44,183333.0,0.19
1384,149.89,206133.0,0.51
1385,121.99,203773.0,0.59
1386,105.3,243150.5,0.52
1387,124.61,216468.0,0.47
1388,122.02,152054.0,0.74
1389,174.18,155320.0,0.48
1390,95.32,184426.5,0.78
1391,69.3,244267.0,0.18
1392,128.59,240810.2,0.6
1393,128.01,318909.0,0.55
1394,128.66,395202.7,0.55
1395,120.01,195026.0,0.57
1396,99.61,289093.0,0.45
1397,109.46,650387.0,0.22
1398,102.58,224778.8,0.29
1399,133.75,210959.0,0.65
1400,79.99,207093.0,0.39
1401,123.8,276915.7,0.85
1402,107.76,232872.0,0.7
1403,123.43,471509.1,0.43
1404,102.97,95973.0,0.68
1405,119.94,169255.0,0.53
1406,85.5,325040.0,0.12
1407,107.51,261911.8,0.4
1408,122.22,383039.8,0.38
1409,194.0,223880.0,0.38
1410,140.02,230714.0,0.7
1411,169.92,226587.0,0.29
1412,109.91,249614.9,0.5
1413,136.17,237693.5,0.6
1414,132.21,94395.8,0.55
1415,91.82,210825.7,0.41
1416,106.76,185771.0,0.21
1417,115.06,241867.0,0.74
1418,66.35,157200.0,0.34
1419,174.71,202753.2,0.43
1420,90.02,192229.0,0.77
1421,118.11,313246.8,0.38
1422,127.98,395678.0,0.69
1423,113.41,443653.3,0.29
1424,115.96,289145.9,0.37
1425,127.7,281414.2,0.63
1426,103.43,158095.3,0.5
1427,85.76,185347.0,0.18
1428,113.32,1000955.7,0.71
1429,88.3,184738.0,0.56
1430,131.83,766267.0,0.31
1431,105.53,618455.3,0.22
1432,125.77,173307.0,0.17
1433,63.45,588360.0,0.2
1434,179.8,311267.0,0.17
1435,78.36,388867.0,0.27
1436,82.12,195067.0,0.17
1437,176.44,159933.0,0.1
1438,92.53,140084.1,0.39
1439,112.58,345507.0,0.73
1440,138.3,164284.0,0.61
1441,84.56,732515.2,0.62
1442,78.57,301383.5,0.23
1443,100.69,564270.6,0.66
1444,82.26,189427.0,0.49
1445,201.75,138880.0,0.28
1446,107.07,233141.7,0.37
1447,115.75,186343.0,0.49
1448,96.41,201293.5,0.59
1449,122.04,167576.0,0.16
1450,124.2,388649.4,0.64
1451,73.63,177733.0,0.43
1452,127.21,261671.3,0.3
1453,104.58,442387.0,0.32
1454,139.32,185307.0,0.65
1455,117.34,248053.2,0.63
1456,97.91,187808.5,0.48
1457,53.03,85194.0,0.25
1458,124.98,220800.0,0.64
1459,146.07,193552.0,0.54
1460,96.87,184187.0,0.68
1461,136.52,209359.5,0.39
1462,140.01,430656.0,0.53
1463,130.98,65823.2,0.59
1464,113.97,93643.5,0.26
1465,142.08,118200.0,0.41
1466,117.61,248147.0,0.63
1467,109.75,186600.4,0.67
1468,131.45,237257.6,0.64
1469,139.82,216346.7,0.55
1470,128.97,386979.0,0.76
1471,141.94,281400.0,0.67
1472,91.07,148521.0,0.43
1473,81.59,333507.0,0.55
1474,90.32,364693.0,0.45
1475,120.01,248007.0,0.59
1476,116.16,192386.5,0.64
1477,126.03,432010.0,0.86
1478,135.91,266000.0,0.58
1479,104.86,191193.5,0.37
1480,121.17,386881.9,0.46
1481,144.01,229559.8,0.8
1482,105.6,251111.8,0.67
1483,132.25,176493.7,0.52
1484,128.27,295806.8,0.61
1485,128.01,277514.0,0.8
1486,171.99,335236.0,0.72
1487,73.02,302600.0,0.62
1488,101.64,283467.0,0.45
1489,127.96,397500.0,0.42
1490,134.99,354000.0,0.56
1491,106.73,172291.9,0.32
1492,126.02,248040.0,0.78
1493,158.0,272760.0,0.57
1494,100.02,197240.0,0.74
1495,120.59,237989.0,0.7
1496,182.77,202524.3,0.51
1497,108.0,201237.4,0.48
1498,119.81,201335.5,0.69
1499,118.48,263427.0,0.57
1500,180.74,287027.0,0.38
1501,131.08,58667.0,0.49
1502,159.98,227000.0,0.41
1503,98.08,297711.3,0.57
1504,102.96,214400.0,0.81
1505,130.02,73827.0,0.43
1506,112.48,211632.0,0.74
1507,110.15,233660.0,0.78
1508,125.01,357120.0,0.72
1509,172.41,295533.0,0.79
1510,126.05,167502.3,0.38
1511,139.81,187855.1,0.63
1512,116.25,176075.0,0.4
1513,128.05,138869.5,0.51
1514,134.96,180211.0,0.66
1515,149.35,212973.0,0.34
1516,104.65,236137.7,0.74
1517,105.3,164421.0,0.67
1518,163.95,218547.0,0.49
1519,170.04,214187.0,0.58
1520,106.44,268072.6,0.45
1521,80.66,194760.0,0.46
1522,151.63,307573.5,0.41
1523,123.24,162915.8,0.44
1524,123.79,275467.0,0.36
1525,118.88,243709.0,0.46
1526,111.37,183004.5,0.56
1527,173.67,195320.0,0.46
1528,77.42,145914.0,0.65
1529,112.24,332098.0,0.68
1530,137.68,392120.7,0.49
1531,111.86,146133.0,0.5
1532,141.81,149328.0,0.53
1533,147.15,238938.8,0.78
1534,139.68,290200.0,0.41
1535,87.16,274342.6,0.37
1536,117.15,193580.0,0.61
1537,128.57,208521.5,0.57
1538,80.82,80173.0,0.3
1539,91.03,170871.9,0.36
1540,103.35,181791.8,0.41
1541,167.1,276539.8,0.48
1542,174.99,329144.0,0.48
1543,113.97,207305.0,0.72
1544,119.98,265102.0,0.66
1545,125.03,174720.0,0.74
1546,94.5,268680.0,0.84
1547,122.3,281736.4,0.76
1548,97.96,200854.0,0.68
1549,130.79,52267.0,0.5
1550,119.0,255907.0,0.68
1551,84.99,190027.0,0.58
1552,82.23,197740.1,0.42
1553,92.93,206753.5,0.69
1554,130.55,246760.0,0.72
1555,114.66,276555.0,0.61
1556,146.81,226507.0,0.47
1557,99.31,325606.5,0.36
1558,116.7,220549.0,0.73
1559,110.44,133885.9,0.58
1560,130.52,195742.0,0.54
1561,127.34,183294.3,0.5
1562,101.51,179088.3,0.56
1563,88.77,188057.8,0.41
1564,145.16,179871.0,0.51
1565,122.01,481173.0,0.65
1566,142.84,375847.0,0.53
1567,106.43,114071.4,0.66
1568,178.03,95269.0,0.71
1569,114.75,337267.0,0.67
1570,119.95,249000.0,0.56
1571,100.2,294199.8,0.35
1572,131.15,303076.0,0.52
1573,134.11,136381.9,0.53
1574,96.67,152673.5,0.6
1575,88.97,169853.6,0.55
1576,112.78,149867.0,0.52
1577,138.26,268088.8,0.46
1578,116.83,184733.5,0.52
1579,125.62,311607.3,0.78
1580,125.43,353467.0,0.7
1581,211.97,189653.0,0.64
1582,70.33,255960.0,0.12
1583,91.78,371929.0,0.14
1584,108.08,194886.7,0.58
1585,102.37,177103.8,0.38
1586,125.05,157253.0,0.8
1587,151.35,190777.7,0.64
1588,73.89,146843.0,0.56
1589,76.55,172400.0,0.53
1590,95.03,312000.0,0.47
1591,171.87,142265.0,0.83
1592,99.32,145093.0,0.59
1593,109.67,329051.0,0.56
1594,128.0,438750.0,0.63
1595,139.51,158627.0,0.42
1596,112.11,180850.8,0.43
1597,95.34,313066.7,0.38
1598,94.93,141000.0,0.73
1599,90.96,134867.0,0.31
1600,99.88,263293.0,0.49
1601,130.01,231001.0,0.85
1602,123.51,266986.5,0.43
1603,118.21,209631.8,0.55
1604,179.43,184693.0,0.33
1605,129.02,305627.0,0.64
1606,122.65,167934.7,0.73
1607,97.94,286533.0,0.5
1608,122.0,291148.0,0.85
1609,129.04,141947.0,0.84
1610,72.05,231735.0,0.37
1611,87.54,163060.3,0.44
1612,113.89,170600.0,0.53
1613,115.3,229140.0,0.55
1614,71.21,151240.0,0.45
1615,119.12,157934.5,0.45
1616,129.99,225231.0,0.59
1617,90.28,222832.7,0.6
1618,112.27,207281.5,0.47
1619,100.0,275760.0,0.38
1620,160.75,209333.5,0.56
1621,93.78,190080.0,0.63
1622,105.56,176000.0,0.47
1623,114.63,170072.4,0.71
1624,74.79,176880.0,0.21
1625,125.02,186800.0,0.69
1626,103.42,196339.7,0.42
1627,71.03,318507.0,0.24
1628,102.21,208373.5,0.61
1629,103.75,246917.6,0.37
1630,124.98,195210.0,0.8
1631,169.84,279827.0,0.39
1632,72.69,282987.0,0.25
1633,105.82,197000.0,0.49
1634,84.81,445488.7,0.27
1635,86.03,348837.0,0.74
1636,117.73,1219955.2,0.52
1637,132.53,186276.7,0.54
1638,158.29,174304.0,0.57
1639,75.99,324227.0,0.08
1640,97.3,364893.0,0.65
1641,79.94,320720.0,0.56
1642,98.3,167177.7,0.51
1643,133.77,161997.2,0.52
1644,81.68,103233.5,0.75
1645,128.1,195633.5,0.36
1646,105.36,174491.6,0.33
1647,159.94,346813.0,0.57
1648,85.5,325040.0,0.12
1649,122.15,346933.0,0.42
1650,125.78,285453.5,0.66
1651,129.92,136693.0,0.74
1652,77.8,156400.0,0.22
1653,107.27,197236.5,0.35
1654,200.32,203107.0,0.46
1655,73.42,180354.6,0.32
1656,109.65,194997.3,0.53
1657,78.1,283581.3,0.38
1658,95.29,423107.0,0.24
1659,89.32,231915.0,0.48
1660,102.83,211592.4,0.7
1661,91.06,361549.8,0.24
1662,103.98,386107.0,0.2
1663,109.64,360173.0,0.18
1664,99.46,556240.0,0.16
1665,84.95,421747.0,0.26
1666,128.41,141396.5,0.51
1667,94.44,172339.0,0.69
1668,126.99,281678.5,0.68
1669,134.5,377627.0,0.68
1670,121.28,185093.0,0.42
1671,105.74,162973.0,0.61
1672,121.05,158783.7,0.56
1673,81.58,460440.0,0.23
1674,136.9,174104.5,0.47
1675,84.11,168551.0,0.59
1676,64.81,79933.0,0.18
1677,129.0,172118.7,0.58
1678,121.16,278036.2,0.6
1679,96.67,201360.0,0.42
1680,119.35,185593.5,0.57
1681,167.6,163183.0,0.57
1682,129.06,216713.5,0.47
1683,149.98,222400.0,0.49
1684,147.11,119312.0,0.64
1685,92.92,44390.5,0.77
1686,71.15,39789.0,0.72
1687,121.26,91325.0,0.72
1688,117.58,23767.0,0.7
1689,105.05,295915.3,0.38
1690,68.55,155355.7,0.56
1691,98.15,175465.4,0.27
1692,126.97,154580.0,0.21
1693,113.1,178004.3,0.26
1694,111.39,257397.7,0.75
1695,159.35,278440.0,0.42
1696,119.32,314549.3,0.46
1697,149.75,249040.0,0.57
1698,119.81,253454.0,0.67
1699,125.09,214087.7,0.48
1700,85.55,182942.0,0.76
1701,140.08,191493.0,0.77
1702,160.03,280149.0,0.68
1703,131.81,160506.0,0.44
1704,100.09,212000.4,0.6
1705,122.1,185133.0,0.48
1706,123.54,184267.0,0.47
1707,102.44,196093.0,0.25
1708,85.84,312233.5,0.87
1709,149.95,181543.0,0.76
1710,129.04,223258.0,0.87
1711,125.05,261120.0,0.54
1712,109.33,241980.7,0.33
1713,133.02,195691.0,0.59
1714,115.22,194086.8,0.41
1715,127.89,299553.5,0.8
1716,121.97,146328.0,0.22
1717,122.96,258563.0,0.85
1718,125.0,447314.0,0.81
1719,160.89,294027.0,0.68
1720,171.92,159307.0,0.26
1721,98.02,326040.0,0.75
1722,126.03,112205.0,0.62
1723,70.47,389400.0,0.1
1724,110.99,238628.9,0.65
1725,115.29,106720.0,0.32
1726,104.87,168389.4,0.43
1727,127.99,427669.0,0.8
1728,138.56,138165.6,0.27
1729,102.0,201298.0,0.32
1730,119.98,608000.0,0.87
1731,114.66,169629.5,0.67
1732,161.81,221571.3,0.56
1733,98.81,108455.4,0.42
1734,83.48,238907.0,0.35
1735,80.31,252573.0,0.57
1736,125.65,286138.1,0.73
1737,129.86,478064.0,0.65
1738,129.99,225231.0,0.59
1739,116.29,268493.0,0.64
1740,127.01,445039.5,0.69
1741,111.91,251497.7,0.36
1742,157.97,165773.0,0.63
1743,127.82,223400.0,0.61
1744,129.41,295275.3,0.35
1745,132.68,170808.0,0.41
1746,181.81,163067.0,0.16
1747,122.02,385574.0,0.57
1748,113.99,262053.0,0.62
1749,131.34,142715.3,0.49
1750,133.83,233173.0,0.55
1751,126.07,121905.0,0.55
1752,127.99,348473.0,0.79
1753,133.95,193987.0,0.2
1754,90.45,308200.0,0.21
1755,92.09,862615.9,0.18
1756,99.1,232013.9,0.36
1757,90.72,583000.0,0.22
1758,74.51,269040.0,0.13
1759,126.01,375238.0,0.8
1760,128.01,541637.0,0.81
1761,128.22,47867.0,0.69
1762,135.03,20293.0,0.65
1763,131.95,184813.0,0.56
1764,135.34,80720.0,0.61
1765,68.03,47653.0,0.52
1766,89.04,358636.1,0.28
1767,108.36,123100.0,0.68
1768,89.96,203742.0,0.71
1769,126.41,76502.3,0.27
1770,129.83,164571.6,0.6
1771,124.0,503500.0,0.72
1772,124.0,453387.0,0.8
1773,122.0,326500.0,0.4
1774,109.88,719111.0,0.18
1775,79.58,277400.0,0.38
1776,132.02,225251.0,0.64
1777,102.41,325804.6,0.36
1778,95.37,214483.7,0.35
1779,137.56,185073.0,0.56
1780,95.64,179223.0,0.52
1781,187.44,189753.0,0.36
1782,127.13,127227.0,0.57
1783,96.84,267427.0,0.73
1784,80.0,302106.0,0.53
1785,114.63,187507.0,0.69
1786,52.98,235080.0,0.23
1787,132.03,141896.6,0.63
1788,146.36,326893.0,0.36
1789,123.43,84507.0,0.64
1790,108.53,142750.0,0.42
1791,104.28,288967.0,0.77
1792,125.0,406560.0,0.85
1793,85.45,195613.0,0.49
1794,120.78,169232.2,0.53
1795,94.59,435094.0,0.12
1796,74.99,264000.0,0.62
1797,130.05,233566.7,0.67
1798,104.62,250760.0,0.77
1799,84.2,221067.0,0.25
1800,94.91,72373.0,0.31
1801,116.69,145201.3,0.39
1802,113.23,235538.3,0.37
1803,73.0,219707.0,0.22
